DDATETIME,RECID,CONTENTS
"2019-09-14 15:55:00",127046,"【深圳市天气提示】#未来2天高温缓解有雷阵雨#15日多云间阴天，有（雷）阵雨，气温28-32℃；16日多云，有短时阵雨；展望17-21日多云为主，有短时阵雨。需注意防范局地强对流天气。深圳市气象台2019年09月14日15时55分发布"
"2019-09-17 16:00:00",127226,"【深圳市天气提示】#18日局部有短时（雷）阵雨，19-22日转晴热干燥#18日多云间晴天，局部地区有短时（雷）阵雨，气温26-33℃；19-22日天气转趋晴热干燥。请注意防范局地短时雷雨带来的雷电、大风和短时强降水，本周中后期注意防火安全工作。深圳市气象台2019年09月17日16时00分发布"
"2019-09-18 16:15:00",127266,"【深圳市天气提示】#19日白天起转晴热干燥天气# 18日夜间有短时雷阵雨，19日晴天间多云，气温26-33℃；20-23日持续晴热干燥。请注意防范局地短时雷雨，并做好防暑防晒和用火安全工作。深圳市气象台2019年09月18日16时15分发布"
"2019-09-19 15:55:00",127306,"【深圳市天气提示】#未来三日晴天干燥# 20日晴天间多云，气温26-33℃；21-22日持续晴天干燥；23-26日以多云为主。请做好户外工作者防暑防晒和野外用火安全管理工作。深圳市气象台2019年09月19日15时55分发布"
"2019-09-22 15:55:00",127446,"【深圳市天气提示】#下周以晴天到多云为主#周一多云，湿度略升，气温24-30℃，东部沿海风力减弱；下周二至周日多云间晴天，部分时间有短时阵雨。请继续做好用火用电安全管理工作。深圳市气象台2019年09月22日15时55分发布"
"2019-10-03 16:00:00",127826,"【深圳市天气提示】#未来2天晴朗干燥天气持续#4-5日晴天间多云，空气干燥，中北部地区早晚有轻雾或轻微霾，4日26-32℃；6-7日转小到中雨，气温下降，最大阵风6-7级；展望8-11日多云到晴天。森林火险预警持续生效中，请继续做好防火安全宣传和管理工作。深圳市气象台2019年10月3日16时发布"
"2019-10-14 16:05:00",128246,"【深圳市天气提示】#15日降雨结束，16日起再转干燥天气#15日转多云，沿海、高地和海区阵风可达7-8级，气温23-29℃，早晚天气稍凉；16-21日晴天到多云，天气干燥。未来两天沿海和海区北风强劲，请关注大风对海上活动和交通的影响。深圳市气象台2019年10月14日16时05分发布"
"2019-10-17 15:40:00",128386,"【深圳市天气提示】#未来一周持续干燥天气#18-22日晴天干燥，早晚稍凉，18日气温23-29℃；23-24日多云，空气干燥，早晚有轻雾。请做好防火安全管理和宣传工作。深圳市气象台2019年10月17日15时40分发布"
"2019-10-24 15:40:00",128666,"【深圳市天气提示】#未来一周持续干燥天气#25-27日晴天间多云，25日气温23-29℃；28-29日云量增多，部分时间有分散小雨；30-31日晴天间多云。森林火险黄色预警生效中，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月24日15时40分发布"
"2019-10-27 15:30:00",128786,"【深圳市天气提示】#下周初弱冷空气影响气温略降#受弱冷空气影响，周一至周二云量增多，偶有零星小雨，气温略降，周一气温22-28℃；周三至周末以晴天到多云为主，早晚清凉，昼夜温差加大。森林火险黄色预警持续生效，请继续做好防火安全管理和宣传工作。深圳市气象台2019年10月27日15时30分发布"
"2019-11-06 15:35:00",129186,"【深圳市天气提示】#森林火险黄色预警升级为橙色#7-9日晴天，空气非常干燥，沿海及高地阵风7级左右，气温20-26℃；10-12日多云间晴天，空气持续干燥。干燥加剧，请加强防火安全管理和宣传工作；海区风力较大，海港码头、海岛旅游和海上项目需注意防风。另外，今年第24号台风“娜基莉”生成，趋向越南南部，对我市无直接风雨影响。深圳市气象台2019年11月06日15时35分发布"
"2019-11-07 16:00:00",129226,"【深圳市天气提示】#晴天干燥天气持续#8-9日晴天，空气非常干燥，沿海及高地阵风6-7级，气温20-26℃；10-12日晴天到多云，空气干燥，风力减弱；展望13-14日受弱冷空气影响，北风加大，气温小幅波动。我市持续干燥，森林火险橙色预警生效中，请加强防火安全管理和宣传工作。深圳市气象台2019年11月07日16时00分发布"
"2019-11-10 15:30:00",129346,"【深圳市天气提示】#未来一周持续干燥#周一至周二晴天到多云，空气干燥，早晚有轻雾或霾，气温19-26℃；周三夜间至周四受冷空气影响，沿海和高地及海区阵风7-8级，气温下降；周五至周日晴天干燥，早晚清凉，昼夜温差大。森林火险橙色预警生效中，请加强防火安全管理和宣传工作。深圳市气象台2019年11月10日15时30分发布"
"2019-11-13 16:00:00",129448,"【深圳市天气提示】#今夜北风加大，阵风7级#13日夜间至14日冷空气影响，沿海、高地和海区最大阵风7级，气温略降，19-26℃；15-17日晴天，风力减弱；18-19日新一股冷空气影响，将出现大风和降温。天干物燥风大，森林火险橙色预警信号持续生效中，请做好防火、防风安全管理。深圳市气象台2019年11月13日16时发布"
"2019-11-18 15:45:00",129646,"【深圳市天气提示】#今夜北风强劲气温下降#18日傍晚至19日晴天干燥，最大阵风7-8级，气温15-22℃，天气明显转凉，20日风力减弱；21-22日晴天间多云，气温回升；24日前后云量增多，有阵雨。港口码头及海上活动注意防风；森林火险橙色预警信号持续生效中，请继续做好防火安全管理。深圳市气象台2019年11月18日15时45分发布"
"2019-11-20 16:00:00",129706,"【深圳市天气提示】#未来2-3天空气非常干燥#21-22日晴天为主，昼夜温差大，早晚清凉，21日18-25℃；23-24日云量增多，部分时间有轻雾或霾；25日夜间至26日冷空气影响，气温略降。森林火险橙色预警信号持续生效中，请继续做好防火安全管理。深圳市气象台2019年11月20日16时发布"
"2020-01-07 16:10:00",131667,"【深圳市天气提示】#未来3天沿海和海区风力较大#8日晴朗干燥，沿海和海区最大阵风6-7级，早晚清凉，气温17-24℃；9-11日云量增多，多云为主；11日夜间至12日有小雨，气温下降3-4℃；13-15日多云到晴天。请做好海上活动安全管理和用火安全管理工作。深圳市气象台2020年1月7日16时发布"
"2020-01-08 16:15:00",131707,"【深圳市天气提示】#未来三天云量增多#9-11日多云为主，天气温暖，部分时间有轻雾；12日转阴天有雨，气温下降，天气明显转凉；13-15日多云到晴天。请做好用火安全管理工作。深圳市气象台2020年01月08日16时15分发布"
"2020-01-15 15:55:00",132006,"【深圳市天气提示】#未来两天云量较多#16日多云间阴天，沿海、高地和海区最大阵风5-6级，气温17-24℃；17日多云，气温略降；18-22日多云可见阳光。深圳市气象台2020年01月15日15时55分发布"
"2020-01-20 15:40:00",132226,"【深圳市天气提示】#未来4-5天天气渐趋暖湿#21-24日多云可见阳光，气温回升、湿度增大，早晚有轻雾或雾，21日气温16-22℃、沿海和海区阵风6-7级；25日傍晚前后转受冷空气影响，26-27日有一次明显降雨过程，温差小、天阴冷。关注低能见度对海陆交通的影响和假期期间阴冷天气可能导致的一氧化碳中毒事件。深圳市气象台2020年01月20日15时40分发布"
"2020-01-22 16:45:00",132307,"【深圳市天气提示】#春节假期前暖后冷，初二起气温骤降#廿九至除夕（23-24日）多云间晴天，天气温暖，有轻雾或雾；初一（25日）偶有零星小雨；初二至初三（26-27日）有小到中雨，气温骤降，天气阴冷；初四至初六（28-30日）冷空气影响持续，但天气转晴，白天气温上升，早晚寒冷。未来2-3天关注低能见度天气对交通影响。深圳市气象台2020年1月22日16时45分发布"
"2020-01-21 15:30:00",132267,"【深圳市天气提示】#节前至初一暖湿有雾，初二起转阴冷#节前至春节假期前暖后冷。廿八至除夕（22-24日）多云可见阳光，气温回升、湿度增大，早晚有轻雾或雾；初一（25日）多云间阴天有小雨；初二至初三（26-27日）有小到中雨，气温明显下降，天气阴冷；初四（28日）分散小雨转多云，初五（29日）起晴冷干燥。关注低能见度对海陆交通的影响并做好防范一氧化碳中毒的宣传和管理工作。深圳市气象台2020年01月21日15时45分发布"
"2020-01-23 15:40:00",132346,"【深圳市天气提示】#春节假期前暖后冷，初二起气温骤降#除夕至初一（24-25日）可见阳光，天气温暖，早晚有轻雾或雾，25日偶有零星小雨，气温20-27℃；初二至初三（26-27日）冷空气影响，有小到中雨，气温骤降，天气阴冷，沿海和海区阵风6-8级；初四至初六（28-30日）冷空气影响持续，转晴冷干燥，早晚寒冷，最低气温10℃左右。未来2天关注低能见度对交通的影响。深圳市气象台2020年01月23日15时40分发布"
"2020-01-24 16:00:00",132386,"【深圳市天气提示】#初二起气温骤降，天气转冷#初一（25日）白天多云有零星小雨，早晨有轻雾或雾，气温18-24℃；受冷空气影响，初一夜间转小雨，初二（26日）有小到中雨，气温骤降，天气阴冷，沿海、高地和海区阵风6-7级，初三（27日）小雨转多云；初四至初七（28-31日）冷空气补充影响，转晴冷干燥，早晚寒冷，最低气温10℃左右。需做好防范一氧化碳中毒的宣传和防寒保暖工作。深圳市气象台2020年01月24日16时00分发布"
"2020-01-25 15:10:00",132426,"【深圳市天气提示】#初二起天气阴冷，寒冷黄色预警信号生效中#初一夜间（25日）到初二（26日）阴天有小到中雨，气温逐渐下降到12-13℃，天气阴冷，日温差小，沿海、高地和海区阵风6-7级；初三（27日）早晨最低气温10-11℃；初四至初七（28-31日）以多云到晴天为主，空气干燥，早晚寒冷。需做好防范一氧化碳中毒的宣传和防寒保暖工作。深圳市气象台2020年01月25日15时10分发布"
"2020-01-26 15:50:00",132466,"【深圳市天气提示】#渐转干冷，寒冷黄色预警信号持续生效#初三（27日）多云，部分时间云量较多，气温10-17℃，天气较冷，沿海、海区和高地有6-8级阵风；初四至初七（28-31日）多云到晴天，空气干燥，早晚寒冷。需做好防范一氧化碳中毒的宣传和防寒保暖工作。深圳市气象台2020年01月26日15时50分发布"
"2020-01-28 15:45:00",132566,"【深圳市天气提示】#寒冷黄色预警信号继续生效#初五（29日）多云到晴，白天可见阳光，气温9-17℃，日温差较大，早晚较冷，沿海、海区和高地阵风6-8级；初六至初七（30-31日）晴天到多云，空气干燥，早晚较寒冷，白天可见阳光；2月1-3日多云，寒冷天气缓解，气温回升。需做好防范一氧化碳中毒的宣传、防寒保暖及森林防火工作。深圳市气象台2020年01月28日15时45分发布"
"2020-01-29 15:55:00",132626,"【深圳市天气提示】#未来两天早晚寒冷#初六至初七（30-31日）晴天间多云，早晚寒冷，空气干燥，昼夜温差大，沿海、海区和高地有6-8级阵风，初六气温9-17℃；初八到初十（2月1-3日）冷空气减弱，气温回升，早晚有轻雾或雾，其中3日多云转分散小雨；展望初十一（4日）起受新一股冷空气影响，有分散小雨，气温下降。请做好防寒保暖工作和防范一氧化碳中毒的宣传管理以及森林防火工作。深圳市气象台2020年1月29日16时发布"
"2020-01-30 15:50:00",132666,"【深圳市天气提示】#初七早晚寒冷初八起气温回升#初七（31日）晴天干燥，早晚寒冷，昼夜温差大，沿海、海区和高地有6-8级阵风，气温9-18℃；初八到初九（2月1-2日）冷空气减弱，云量增多气温回升，部分时间有轻雾。3日下午至傍晚受新一股冷空气影响，转分散小雨，4日天色阴沉，气温下降。气温波动明显，请做好防寒保暖工作和防范一氧化碳中毒的宣传管理。深圳市气象台2020年1月30日15时50分发布"
"2020-01-31 16:10:00",132726,"【深圳市天气提示】#初八起气温回升#初八到初十（2月1日至3日白天）冷空气减弱，我市云量逐渐增多，空气干燥，气温回升，初八气温11-20℃，中北部再低1-2℃。3日夜间至4日冷空气影响，阴天为主，有分散小雨，气温下降，天气阴凉。5-6日气温小幅回升。近期气温变化大，早晚较冷，请做好防寒保暖、防一氧化碳中毒和防火安全工作。深圳市气象台2020年01月31日16时10分发布"
"2020-02-01 15:35:00",132766,"【深圳市天气提示】#未来两天气温继续回升#初九到初十白天（2-3日）冷空气减弱，云量增多，早晚有轻雾，气温回升，初九气温13-21℃；3日夜间至4日冷空气影响，阴天有分散小雨，气温下降，风力加大，天气阴凉；5-6日气温小幅回升；7-8日新一股冷空气影响，气温再次下降。近期气温变化大，空气干燥，请做好疾病预防和防火安全工作。深圳市气象台2020年02月01日15时35分发布"
"2020-02-03 15:55:00",132847,"【深圳市天气提示】#4日气温略降,体感较冷#3日夜间至4日弱冷空气影响，有分散小雨，沿海高地和海区有6-7级阵风，气温14-19℃，体感较冷；5日白天至7日气温渐升；8日前后新一股冷空气影响，气温再次下降，日温差加大。本周天气冷暖变化大，请做好防寒保暖、疾病预防和防一氧化碳中毒等工作。深圳市气象台2020年02月03日15时55分发布"
"2020-02-04 15:55:00",132886,"【深圳市天气提示】#5-6日云量较多体感较为阴冷#5-6日阴天间多云，早晚有轻雾或雾，5日气温14-18℃；6日夜间至7日早晨，有分散小雨；7日午后到傍晚受新一股冷空气影响，气温下降，8日起阳光增多，昼夜温差加大。冷空气活动频繁，请做好防寒保暖、疾病防御和防一氧化碳中毒等工作。深圳市气象台2020年2月4日15时55分发布"
"2020-02-05 15:50:00",132926,"【深圳市天气提示】#未来2天有7级阵风，7日午后起气温下降#5日夜间至7日早晨阴天间多云，早晚有零星小雨，高地、沿海及海区最大阵风7级左右，6日气温15-19℃；7日午后起受冷空气影响，阴天，气温下降；8-9日多云转晴天，昼夜温差较大，最低气温13-14℃；10日起天气回暖。海上活动注意防风，近期天气较冷需做好防寒保暖等工作。深圳市气象台2020年2月5日16时发布"
"2020-03-04 15:55:00",134246,"【深圳市天气提示】#5日阴天有雨气温下降#5日阴天有小雨，沿海、海区和高地最大阵风6-7级，气温15-19℃，天气转凉；6日冷空气减弱，7-9日可见阳光，回暖增湿，温暖有雾。需关注雨雾天气对疫情防控、交通的影响，海上活动注意防风。深圳市气象台2020年3月4日15时55分发布"
"2020-03-05 16:00:00",134286,"【深圳市天气提示】#6-9日气温回升#6日阴天间多云，沿海、海区和高地阵风6-7级，16-21℃；7-9日可见阳光，早晚有轻雾；9日夜间至10日冷空气影响，有雷阵雨，沿海、海区和高地阵风7-8级，天气再次转凉；11-12日多云间阴天。需关注雨雾天气对疫情防控、交通的影响，海上作业、活动注意防风。深圳市气象台2020年03月05日16时00分发布"
"2020-03-07 15:30:00",134367,"【深圳市天气提示】#8-9日天气暖湿有(轻)雾#8-9日多云到阴天，20-28℃ ；9日夜间至10日早晨冷空气影响，有（雷）阵雨，沿海、海区和高地阵风7级左右，10日白天降雨结束，天气转凉，11日最低气温降至16℃左右；12-13日多云，气温明显回升。需关注低能见度天气对疫情防控、交通的影响，海上作业注意防风。深圳市气象台2020年3月7日15时30分发布"
"2020-03-06 15:35:00",134327,"【深圳市天气提示】#7-9日天气趋于暖湿有（轻）雾#7日多云、可见阳光，18-25℃；8-9日可见阳光，早晚有轻雾或雾，最低气温回升至21-22℃、最高气温可达28-29℃；9日夜间至10日冷空气影响，有（雷）阵雨，沿海、海区和高地阵风7-8级，天气转凉，11日最低气温降至16℃左右；12-13日多云间阴天，气温回升。需关注雨雾天气对疫情防控、交通的影响，海上作业、活动注意防风。深圳市气象台2020年03月06日15时35分发布"
"2020-03-09 15:40:00",134446,"【深圳市天气提示】#本周多雨雾天气#9日夜间至10日冷空气影响，阵雨转多云，伴零散雷暴，沿海、海区和高地阵风7级左右，17-24℃；11日可见阳光，天气清凉；12-13日多云，早晚有轻雾（或雾），温暖湿润；13日夜间至14日冷空气影响，有阵雨或雷阵雨，气温下降；15-16日多云。需关注雨雾、大风天气对疫情防控、交通和海上作业的影响。深圳市气象台2020年03月09日15时40分发布"
"2020-03-10 16:00:00",134527,"【深圳市天气提示】#12日起回暖增湿早晚有雾#11日多云，最大阵风6-7级，早晚清凉，气温17-23℃；12-13日气温明显回升，温暖湿润，早晚有轻雾或雾；13日夜间受冷空气影响，有（雷）阵雨，北风加大；14-15日转多云间晴天，气温略降，早晚稍凉。未来2-3天交通和海上作业需关注6-7级风和雾的影响。深圳市气象台2020年3月10日16时发布"
"2020-03-11 15:45:00",134547,"【深圳市天气提示】#12-13日暖湿早晚能见度较低#12-13日多云，气温明显回升，温暖湿润，早晚有轻雾或雾和分散小雨，12日气温18-26℃；13日夜间受冷空气影响，有阵雨，沿海、高地和海区有6-7级阵风；14-15日多云，气温略降，早晚稍凉；16-17日多云天气温暖。需关注低能见度和大风对交通和海上作业的影响。深圳市气象台2020年03月11日15时45分发布"
"2020-03-12 15:50:00",134606,"【深圳市天气提示】#13日白天暖湿有雾，夜间起气温略降#12日夜间至13日白天多云间阴天，温暖湿润，有分散小雨和轻雾或雾，气温20-25℃；夜间冷空气影响，有阵雨，沿海、高地和海区有6-7级阵风；14-15日多云，气温略降，早晚稍凉；16-17日多云为主，气温回升。需关注低能见度和大风对交通和海上作业的影响。深圳市气象台2020年03月12日15时50分发布"
"2020-03-15 15:50:00",134767,"【深圳市天气提示】#下周温暖湿润，部分时间有阵雨#周一（16日）多云间阴天，早晚稍凉 ，气温18-23℃；周二（17日）冷空气减弱，气温回升；周三至周四（18-19日）多云到阴天，有阵雨；周五至周日（20-22日）温暖湿润，早晚有轻雾或雾 。 请关注雨雾天气对交通的影响。深圳市气象台2020年03月15日15时50分发布"
"2020-03-13 15:50:00",134687,"【深圳市天气提示】#周末气温略降#13日夜间至14日阵雨转多云，沿海、高地和海区有6-7级阵风，气温略降，18-24℃；15日晴天间多云，早晚稍凉，白天温暖；16-17日多云，气温上升；18-20日有短时阵雨。深圳市气象台2020年3月13日16时发布"
"2020-03-14 15:50:00",134727,"【深圳市天气提示】#周日天晴，下周温暖湿润#15日晴天间多云，早晚清凉，气温17-25℃，沿海、高地和海区阵风6级；16日云量增多，17日起冷空气减弱，气温回升；18-20日温暖湿润，部分时间有阵雨。请关注沿海大风对交通和海上作业的影响。深圳市气象台2020年03月14日15时50分发布"
"2020-03-16 15:50:00",134806,"【深圳市天气提示】#17日回暖增湿，18-19日有雷阵雨#17日可见阳光，早晚有轻雾，19-26℃；18-19日多云到阴天，有雷阵雨局部大雨；20-23日温暖湿润，早晚有轻雾或雾。请关注雨雾天气对交通的影响。深圳市气象台2020年03月16日15时50分发布"
"2020-03-31 16:00:00",135466,"【深圳市天气提示】#本周多雨雾天气#31日夜间至1日小雨转阴天间多云，早晚有轻雾或雾，气温17-23℃；2-3日多云到阴天，间中有分散阵雨，西部有轻雾，东部沿海阵风6-7级；展望清明假期有明显降雨，间中可能伴有雷暴。请关注雨雾天气对交通的影响。深圳市气象台2020年3月31日16时发布"
"2020-04-01 15:50:00",135506,"【深圳市天气提示】#本周多雨雾天气#2日阴天间多云，有分散阵雨，沿海和高地偏东阵风6-7级，气温18-22℃；3日多云间阴天，有轻雾和分散阵雨，气温略升；展望清明假期（4-6日）有一次明显降雨过程，间中伴有雷暴。请关注雨雾天气对交通的影响。深圳市气象台2020年04月01日15时50分发布"
"2020-04-02 15:45:00",135566,"【深圳市天气提示】#清明假期有明显降雨#3日白天多云，夜间有（雷）阵雨，沿海和海区最大阵风6级左右，气温19-23℃；清明假期（4-6日）有明显降雨，间中伴有雷暴，其中，4日有（雷）阵雨，5日夜间至6日有中到大雨局部暴雨，7日阵雨转多云。请防范降雨、雷暴和沿海大风对城市运行的不利影响。深圳市气象台2020年4月2日15时45分发布"
"2020-04-06 15:55:00",135746,"【深圳市天气提示】#降雨减弱，气温逐渐回升#7日阴天间多云，有小到中雨，16-22℃；8日阴天到多云，有分散小雨；9-11日多云，可见阳光；12日有雷阵雨。春季天气变化节奏快，请留意我台发布的最新天气信息。深圳市气象台2020年04月06日15时55分发布"
"2020-04-04 16:00:00",135666,"【深圳市天气提示】#5-6日局部有暴雨，天气阴凉#5日阴天间多云有阵雨局部大雨，气温18-22℃；6日有大雨局部暴雨，伴有短时强降水和短时雷暴；5-6日沿海和海区最大阵风6-7级；7日阵雨转多云；8-11日可见阳光，偶有阵雨，气温上升。请防范短时强降雨、雷暴和沿海大风的影响。深圳市气象台2020年04月04日16时00分发布"
"2020-04-07 15:45:00",135786,"【深圳市天气提示】#未来三天可见阳光气温上升#8日多云间阴天，17-23℃；9-10日晴天间多云，气温继续上升；展望11-12日有一次雷雨天气过程，气温下降，13-14日早晚清凉。春季天气复杂多变，请留意我台发布的最新天气信息。深圳市气象台2020年04月07日15时45分发布"
"2020-04-08 08:25:00",135806,"【深圳市天气提示】#未来三天可见阳光气温上升#8日多云间阴天，最高气温23℃左右；9-10日多云到晴天，气温继续上升；展望11-12日有一次雷雨天气过程，气温下降，13-14日早晚清凉。春季天气复杂多变，请留意我台发布的最新天气信息。深圳市气象台2020年04月08日08时25分发布"
"2020-04-09 15:50:00",135866,"【深圳市天气提示】#11日有强雷雨过程#10日可见阳光，19-26℃ ；11日午后到上半夜有强雷暴和8-9级短时大风等强对流天气，雨量可达中到大雨局部暴雨量级；12日晴朗干燥，沿海、高地和海区有7-8级阵风，气温下降，13日最低气温14℃左右；14-17日气温逐日回升。11日重点防御雷击、风灾、城市积涝、隧道涵洞汇流以及地质灾害等；12日沿海、高地和海区需防御冷空气大风。深圳市气象台2020年04月09日15时50分发布"
"2020-04-08 15:55:00",135826,"【深圳市天气提示】#9-10日可见阳光，气温上升#9-10日多云间晴天，气温上升，9日气温18-25 ℃ ；11日白天到夜间受冷空气和切变线影响，我市有雷雨，部分时间雨势较大；12-13日降雨结束，转多云，空气趋于干燥，气温下降3-4 ℃，早晚清凉；14日起气温逐步回升。春季天气复杂多变，请留意我台发布的最新天气信息。深圳市气象台2020年04月08日15时55分发布"
"2020-04-10 16:00:00",135906,"【深圳市天气提示】#11日转强雷雨#10日夜间至11日白天多云，午后至傍晚转强雷雨天气，并伴有8-9级短时大风，局部雨量可达暴雨，雷雨天气影响时间较短，天气剧烈；12-13日冷空气影响，晴朗干燥，最大阵风7-8级，气温下降4℃左右，13日最低气温14℃。11日重点防御雷击、风灾、城市积涝、隧道涵洞汇流等。深圳市气象台2020年4月10日16时发布"
"2020-06-28 15:50:00",140146,"【深圳市天气提示】#闷热天气持续#6月29日至7月1日多云，局地有短时（雷）阵雨，天气闷热，气温28-33℃，中北部最高气温可达35℃或以上；2-3日多云，有（雷）阵雨，部分时间雨势稍大；4-5日有雷阵雨。高温黄色预警信持续生效中，请继续做好防暑降温工作和关注局地短时雷雨天气的影响。深圳市气象台2020年06月28日15时50分发布"
"2020-07-17 15:30:00",141306,"【深圳市天气提示】#未来一周晴热为主偶有短时雷雨#预计18-23日晴天到多云，有局地短时（雷）阵雨，天气持续闷热，18日气温27-33℃，中北部及人口密集地区35-36℃；高温黄色预警信号持续生效，请继续做好防暑降温、食品安全管理等工作，并关注局地短时雷雨的影响。深圳市气象台2020年07月17日15时30分发布"
"2020-07-22 15:55:00",141667,"【深圳市天气提示】#未来3-4天持续晴热#23-26日晴天间多云，局地有短时（雷）阵雨，23日最高气温33-34 ℃ ，中北部可达35-36 ℃；27-29日多云，有短时（雷）阵雨。高温黄色预警信号生效中，请继续做好防暑降温和食品安全管理，并关注局地短时雷雨的影响。深圳市气象台2020年07月22日15时55分发布"
"2020-08-21 15:45:00",143427,"【深圳市天气提示】22-24日天气闷热，有分散的短时（雷）阵雨和轻微至轻度霾，最高气温34-36℃；25-26日有雷阵雨，部分时间雨势较大；27-29日有一次明显雷雨过程。高温黄色预警生效中，请注意防暑降温。深圳市气象台2020年08月21日15时45分发布"
"2020-08-25 15:30:00",143607,"【深圳市天气提示】26-27日有强雷雨，并伴有8级短时大风等强对流天气，主要影响时段在26日傍晚至27日午后；27日夜间降雨明显减弱；28-31日多云间晴天，局地有短时（雷）阵雨。明后两天天气转折，高温短暂缓解，注意防范雷雨天气的影响。深圳市气象台2020年8月25日15时30分发布"
"2020-08-31 16:15:00",143906,"【深圳市天气提示】受“美莎克”外围下沉气流影响，9月1-3日我市闷热天气持续，部分时间有霾，中午至前半夜易出现局地雷雨，最高气温达34-36℃；4-7日多云为主，有短时（雷）阵雨。高温黄色预警生效中，请做好防暑降温及安全用电管理工作，并注意防范局地快速发展加强的短时强降水。深圳市气象台2020年08月31日16时15分发布"
"2021-08-20 16:05:00",162697,"【深圳天气提示】21日晴天间多云，局部有短时（雷）阵雨，气温27-33℃，中北部及人口密集地区35℃或以上，天气炎热；22-25日多云到晴天，早晨和午后易出现阵雨或雷雨，其中23-24日局部可达大雨；展望26日起，受东南气流影响，降雨趋于频密，有局部暴雨。请继续做好防暑降温工作，同时关注局地雷雨的影响。深圳市气象台2021年08月20日16时05分发布"
"2021-08-21 15:20:00",162757,"【深圳天气提示】22日晴天间多云，局地有短时（雷）阵雨，气温27-33℃，中北部及人口密集地区35℃以上，天气炎热；23-26日多云为主，炎热天气持续，早晨和午后局地有短时（雷）阵雨，其中23-24日局部大雨；展望27日前后降雨趋频密，局部有暴雨。请继续做好防暑降温工作，并关注局地雷阵雨的影响。深圳市气象台2021年8月21日15时20分发布"
"2021-08-23 16:10:00",162856,"【深圳天气提示】我市（含深汕）24日多云炎热为主，有短时（雷）阵雨；25-26日多云局部有雷阵雨；27-28日多云到阴天，有（雷）阵雨，部分时间雨势较大；29-30日再转炎热天气。请继续做好防暑降温工作，并关注局地雷雨的影响。深圳市气象台2021年08月23日16时10分发布"
"2021-08-24 16:00:00",162897,"【深圳天气提示】25-26日晴天到多云，局部有短时（雷）阵雨，天气炎热，25日气温27-33℃，中北部及人口密集地区35℃或以上；27-29日雷阵雨增多，局部可达暴雨，高温有所缓解；展望30-31日仍有雷阵雨。请继续做好防暑降温工作，并关注局地雷雨的影响。深圳市气象台2021年08月24日16时发布"
"2021-08-25 16:10:00",162936,"【深圳天气提示】26日多云间晴天，局部有短时（雷）阵雨，天气炎热，气温27-33℃，中北部及人口密集地区35℃或以上；27-29日多云间阴天，有雷阵雨，其中27日局部可达暴雨；30-31日多云，有雷阵雨。请继续做好防暑降温工作，并关注局地雷雨的影响。深圳市气象台2021年08月25日16时10分发布"
"2021-08-31 15:55:00",163236,"【深圳天气提示】我市（含深汕）9月1日有（雷）阵雨，局部可达大雨；2-3日多云间晴天，局部有短时（雷）阵雨；4-5日有阵雨或雷阵雨。请注意防范局地强雷雨，关注降雨对早晨上班（学）交通的影响。深圳市气象台2021年08月31日15时55分发布"
"2021-09-03 15:40:00",163436,"【深圳天气提示】4日多云到晴天为主，有局地短时（雷）阵雨，气温27-33℃；4日夜间至5日有雷阵雨，部分时间雨势较大，局部可达大雨；展望6-8日阳光阵雨相伴，天气炎热。请注意防范局地雷雨造成的不利影响。深圳市气象台2021年09月03日15时40分发布"
